"Order ID","Order Date","Ship Date","Customer Name","Region","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Delay (Days)"
"ORD-1224","2022-01-10 08:00:00","2022-01-11 08:00:00","Charlie","East","Furniture","Chairs","Printer","505.83","8","0.15","150.4","1"
"ORD-1225","2022-01-10 09:00:00","2022-01-11 09:00:00","Frank","Central","Office Supplies","Accessories","Pen","505.83","7","0.15","150.4","1"
"ORD-1226","2022-01-10 10:00:00","2022-01-11 10:00:00","Bob","South","Technology","Binders","Printer","505.83","7","0.15","150.4","1"
"ORD-1227","2022-01-10 11:00:00","2022-01-11 11:00:00","Eva","West","Office Supplies","Tables","Stapler","505.83","5","0.15","150.4","1"
"ORD-1228","2022-01-10 12:00:00","2022-01-11 12:00:00","David","South","Furniture","Accessories","Monitor","505.83","3","0.15","150.4","1"
"ORD-1229","2022-01-10 13:00:00","2022-01-11 13:00:00","Bob","West","Technology","Binders","Monitor","505.83","7","0.15","150.4","1"
"ORD-1230","2022-01-10 14:00:00","2022-01-11 14:00:00","Frank","South","Furniture","Accessories","Desk","505.83","7","0.15","150.4","1"
"ORD-1231","2022-01-10 15:00:00","2022-01-11 15:00:00","David","East","Office Supplies","Tables","Stapler","505.83","7","0.15","150.4","1"
"ORD-1232","2022-01-10 16:00:00","2022-01-11 16:00:00","Charlie","Central","Office Supplies","Accessories","Pen","505.83","2","0.15","150.4","1"
"ORD-1233","2022-01-10 17:00:00","2022-01-11 17:00:00","Charlie","Central","Furniture","Phones","Stapler","505.83","3","0.15","150.4","1"
"ORD-1234","2022-01-10 18:00:00","2022-01-11 18:00:00","Alice","East","Technology","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-1235","2022-01-10 19:00:00","2022-01-11 19:00:00","Frank","West","Office Supplies","Accessories","Monitor","505.83","4","0.15","150.4","1"
"ORD-1236","2022-01-10 20:00:00","2022-01-11 20:00:00","Eva","West","Office Supplies","Chairs","Pen","505.83","9","0.15","150.4","1"
"ORD-1237","2022-01-10 21:00:00","2022-01-11 21:00:00","David","West","Technology","Tables","Monitor","505.83","1","0.15","150.4","1"
"ORD-1238","2022-01-10 22:00:00","2022-01-11 22:00:00","Bob","Central","Office Supplies","Phones","Stapler","505.83","7","0.15","150.4","1"
"ORD-1239","2022-01-10 23:00:00","2022-01-11 23:00:00","Frank","West","Furniture","Binders","Pen","505.83","7","0.15","150.4","1"
"ORD-1240","2022-01-11 00:00:00","2022-01-12 00:00:00","Frank","East","Office Supplies","Binders","Desk","505.83","4","0.15","150.4","1"
"ORD-1241","2022-01-11 01:00:00","2022-01-12 01:00:00","Charlie","South","Office Supplies","Binders","Stapler","505.83","1","0.15","150.4","1"
"ORD-1242","2022-01-11 02:00:00","2022-01-12 02:00:00","Alice","South","Technology","Chairs","Desk","505.83","3","0.15","150.4","1"
"ORD-1243","2022-01-11 03:00:00","2022-01-12 03:00:00","Alice","East","Furniture","Phones","Pen","505.83","5","0.15","150.4","1"
"ORD-1244","2022-01-11 04:00:00","2022-01-12 04:00:00","David","Central","Technology","Tables","Monitor","505.83","2","0.15","150.4","1"
"ORD-1245","2022-01-11 05:00:00","2022-01-12 05:00:00","Charlie","South","Office Supplies","Binders","Paper","505.83","7","0.15","150.4","1"
"ORD-1246","2022-01-11 06:00:00","2022-01-12 06:00:00","Frank","West","Office Supplies","Phones","Printer","505.83","7","0.15","150.4","1"
"ORD-1247","2022-01-11 07:00:00","2022-01-12 07:00:00","Eva","East","Technology","Accessories","Monitor","505.83","5","0.15","150.4","1"
"ORD-1248","2022-01-11 08:00:00","2022-01-12 08:00:00","Charlie","West","Technology","Chairs","Desk","505.83","6","0.15","150.4","1"
"ORD-1249","2022-01-11 09:00:00","2022-01-12 09:00:00","David","West","Technology","Phones","Stapler","505.83","1","0.15","150.4","1"
"ORD-1250","2022-01-11 10:00:00","2022-01-12 10:00:00","David","Central","Furniture","Phones","Pen","505.83","4","0.15","150.4","1"
"ORD-1251","2022-01-11 11:00:00","2022-01-12 11:00:00","Charlie","West","Office Supplies","Tables","Monitor","505.83","4","0.15","150.4","1"
"ORD-1252","2022-01-11 12:00:00","2022-01-12 12:00:00","David","Central","Technology","Phones","Paper","505.83","8","0.15","150.4","1"
"ORD-1253","2022-01-11 13:00:00","2022-01-12 13:00:00","Charlie","South","Office Supplies","Tables","Pen","505.83","2","0.15","150.4","1"
"ORD-1254","2022-01-11 14:00:00","2022-01-12 14:00:00","Bob","East","Furniture","Chairs","Desk","505.83","1","0.15","150.4","1"
"ORD-1255","2022-01-11 15:00:00","2022-01-12 15:00:00","Charlie","West","Furniture","Chairs","Pen","505.83","7","0.15","150.4","1"
"ORD-1256","2022-01-11 16:00:00","2022-01-12 16:00:00","Charlie","East","Furniture","Accessories","Pen","505.83","6","0.15","150.4","1"
"ORD-1257","2022-01-11 17:00:00","2022-01-12 17:00:00","David","West","Furniture","Tables","Stapler","505.83","5","0.15","150.4","1"
"ORD-1258","2022-01-11 18:00:00","2022-01-12 18:00:00","David","East","Office Supplies","Tables","Printer","505.83","8","0.15","150.4","1"
"ORD-1259","2022-01-11 19:00:00","2022-01-12 19:00:00","Alice","West","Furniture","Binders","Desk","505.83","2","0.15","150.4","1"
"ORD-1260","2022-01-11 20:00:00","2022-01-12 20:00:00","Alice","West","Furniture","Binders","Stapler","505.83","2","0.15","150.4","1"
"ORD-1261","2022-01-11 21:00:00","2022-01-12 21:00:00","Bob","West","Technology","Accessories","Printer","505.83","9","0.15","150.4","1"
"ORD-1262","2022-01-11 22:00:00","2022-01-12 22:00:00","Alice","West","Furniture","Chairs","Stapler","505.83","1","0.15","150.4","1"
"ORD-1263","2022-01-11 23:00:00","2022-01-12 23:00:00","Charlie","West","Technology","Storage","Printer","505.83","6","0.15","150.4","1"
"ORD-1264","2022-01-12 00:00:00","2022-01-13 00:00:00","David","West","Furniture","Binders","Printer","505.83","3","0.15","150.4","1"
"ORD-1265","2022-01-12 01:00:00","2022-01-13 01:00:00","David","West","Furniture","Phones","Printer","505.83","5","0.15","150.4","1"
"ORD-1266","2022-01-12 02:00:00","2022-01-13 02:00:00","Alice","West","Technology","Chairs","Stapler","505.83","8","0.15","150.4","1"
"ORD-1267","2022-01-12 03:00:00","2022-01-13 03:00:00","Bob","West","Furniture","Storage","Pen","505.83","7","0.15","150.4","1"
"ORD-1268","2022-01-12 04:00:00","2022-01-13 04:00:00","Frank","East","Office Supplies","Phones","Printer","505.83","4","0.15","150.4","1"
"ORD-1269","2022-01-12 05:00:00","2022-01-13 05:00:00","Bob","Central","Office Supplies","Tables","Pen","505.83","8","0.15","150.4","1"
"ORD-1270","2022-01-12 06:00:00","2022-01-13 06:00:00","David","West","Furniture","Chairs","Desk","505.83","2","0.15","150.4","1"
"ORD-1271","2022-01-12 07:00:00","2022-01-13 07:00:00","David","Central","Office Supplies","Accessories","Paper","505.83","7","0.15","150.4","1"
"ORD-1272","2022-01-12 08:00:00","2022-01-13 08:00:00","Bob","West","Technology","Tables","Pen","505.83","5","0.15","150.4","1"
"ORD-1273","2022-01-12 09:00:00","2022-01-13 09:00:00","Alice","West","Furniture","Tables","Paper","505.83","6","0.15","150.4","1"
"ORD-1274","2022-01-12 10:00:00","2022-01-13 10:00:00","David","East","Furniture","Phones","Printer","505.83","3","0.15","150.4","1"
"ORD-1275","2022-01-12 11:00:00","2022-01-13 11:00:00","David","South","Technology","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-1276","2022-01-12 12:00:00","2022-01-13 12:00:00","Alice","South","Technology","Binders","Paper","505.83","7","0.15","150.4","1"
"ORD-1277","2022-01-12 13:00:00","2022-01-13 13:00:00","Bob","East","Technology","Chairs","Printer","505.83","2","0.15","150.4","1"
"ORD-1278","2022-01-12 14:00:00","2022-01-13 14:00:00","Alice","Central","Furniture","Binders","Pen","505.83","1","0.15","150.4","1"
"ORD-1279","2022-01-12 15:00:00","2022-01-13 15:00:00","Frank","South","Technology","Phones","Printer","505.83","2","0.15","150.4","1"
"ORD-1280","2022-01-12 16:00:00","2022-01-13 16:00:00","David","East","Technology","Storage","Desk","505.83","8","0.15","150.4","1"
"ORD-1281","2022-01-12 17:00:00","2022-01-13 17:00:00","Eva","East","Office Supplies","Phones","Monitor","505.83","3","0.15","150.4","1"
"ORD-1282","2022-01-12 18:00:00","2022-01-13 18:00:00","Eva","South","Office Supplies","Chairs","Stapler","505.83","4","0.15","150.4","1"
"ORD-1283","2022-01-12 19:00:00","2022-01-13 19:00:00","Charlie","Central","Furniture","Tables","Printer","505.83","8","0.15","150.4","1"
"ORD-1284","2022-01-12 20:00:00","2022-01-13 20:00:00","Alice","East","Office Supplies","Accessories","Printer","505.83","3","0.15","150.4","1"
"ORD-1285","2022-01-12 21:00:00","2022-01-13 21:00:00","Alice","West","Office Supplies","Phones","Paper","505.83","6","0.15","150.4","1"
"ORD-1286","2022-01-12 22:00:00","2022-01-13 22:00:00","David","Central","Technology","Chairs","Desk","505.83","2","0.15","150.4","1"
"ORD-1287","2022-01-12 23:00:00","2022-01-13 23:00:00","Charlie","Central","Technology","Accessories","Paper","505.83","3","0.15","150.4","1"
"ORD-1288","2022-01-13 00:00:00","2022-01-14 00:00:00","Charlie","South","Office Supplies","Tables","Pen","505.83","1","0.15","150.4","1"
"ORD-1289","2022-01-13 01:00:00","2022-01-14 01:00:00","David","South","Office Supplies","Storage","Printer","505.83","9","0.15","150.4","1"
"ORD-1290","2022-01-13 02:00:00","2022-01-14 02:00:00","David","West","Office Supplies","Phones","Printer","505.83","4","0.15","150.4","1"
"ORD-1291","2022-01-13 03:00:00","2022-01-14 03:00:00","Alice","East","Furniture","Storage","Paper","505.83","6","0.15","150.4","1"
"ORD-1292","2022-01-13 04:00:00","2022-01-14 04:00:00","David","South","Furniture","Chairs","Printer","505.83","7","0.15","150.4","1"
"ORD-1293","2022-01-13 05:00:00","2022-01-14 05:00:00","Charlie","South","Furniture","Storage","Pen","505.83","2","0.15","150.4","1"
"ORD-1294","2022-01-13 06:00:00","2022-01-14 06:00:00","Alice","Central","Office Supplies","Storage","Monitor","505.83","8","0.15","150.4","1"
"ORD-1295","2022-01-13 07:00:00","2022-01-14 07:00:00","David","South","Office Supplies","Chairs","Stapler","505.83","9","0.15","150.4","1"
"ORD-1296","2022-01-13 08:00:00","2022-01-14 08:00:00","Frank","South","Furniture","Chairs","Stapler","505.83","2","0.15","150.4","1"
"ORD-1297","2022-01-13 09:00:00","2022-01-14 09:00:00","David","South","Furniture","Phones","Stapler","505.83","5","0.15","150.4","1"
"ORD-1298","2022-01-13 10:00:00","2022-01-14 10:00:00","Frank","South","Office Supplies","Tables","Monitor","505.83","2","0.15","150.4","1"
"ORD-1299","2022-01-13 11:00:00","2022-01-14 11:00:00","Charlie","Central","Technology","Accessories","Printer","505.83","5","0.15","150.4","1"
"ORD-1300","2022-01-13 12:00:00","2022-01-14 12:00:00","Frank","West","Furniture","Chairs","Paper","505.83","7","0.15","150.4","1"
"ORD-1301","2022-01-13 13:00:00","2022-01-14 13:00:00","Alice","West","Office Supplies","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-1302","2022-01-13 14:00:00","2022-01-14 14:00:00","Charlie","Central","Office Supplies","Storage","Printer","505.83","4","0.15","150.4","1"
"ORD-1303","2022-01-13 15:00:00","2022-01-14 15:00:00","Alice","South","Technology","Chairs","Monitor","505.83","2","0.15","150.4","1"
"ORD-1304","2022-01-13 16:00:00","2022-01-14 16:00:00","Eva","Central","Office Supplies","Accessories","Pen","505.83","7","0.15","150.4","1"
"ORD-1305","2022-01-13 17:00:00","2022-01-14 17:00:00","Bob","East","Office Supplies","Phones","Monitor","505.83","9","0.15","150.4","1"
"ORD-1306","2022-01-13 18:00:00","2022-01-14 18:00:00","Frank","East","Furniture","Storage","Stapler","505.83","1","0.15","150.4","1"
"ORD-1307","2022-01-13 19:00:00","2022-01-14 19:00:00","Bob","West","Furniture","Chairs","Printer","505.83","3","0.15","150.4","1"
"ORD-1308","2022-01-13 20:00:00","2022-01-14 20:00:00","Bob","Central","Technology","Chairs","Stapler","505.83","7","0.15","150.4","1"
"ORD-1309","2022-01-13 21:00:00","2022-01-14 21:00:00","Frank","Central","Technology","Tables","Desk","505.83","9","0.15","150.4","1"
"ORD-1310","2022-01-13 22:00:00","2022-01-14 22:00:00","Charlie","Central","Office Supplies","Tables","Pen","505.83","5","0.15","150.4","1"
"ORD-1311","2022-01-13 23:00:00","2022-01-14 23:00:00","Eva","West","Furniture","Storage","Stapler","505.83","7","0.15","150.4","1"
"ORD-1312","2022-01-14 00:00:00","2022-01-15 00:00:00","Alice","West","Technology","Chairs","Desk","505.83","7","0.15","150.4","1"
"ORD-1313","2022-01-14 01:00:00","2022-01-15 01:00:00","David","Central","Technology","Storage","Monitor","505.83","4","0.15","150.4","1"
"ORD-1314","2022-01-14 02:00:00","2022-01-15 02:00:00","David","Central","Technology","Chairs","Stapler","505.83","5","0.15","150.4","1"
"ORD-1315","2022-01-14 03:00:00","2022-01-15 03:00:00","David","West","Office Supplies","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-1316","2022-01-14 04:00:00","2022-01-15 04:00:00","Alice","South","Furniture","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-1317","2022-01-14 05:00:00","2022-01-15 05:00:00","Frank","South","Technology","Binders","Pen","505.83","1","0.15","150.4","1"
"ORD-1318","2022-01-14 06:00:00","2022-01-15 06:00:00","Eva","Central","Furniture","Binders","Pen","505.83","2","0.15","150.4","1"
"ORD-1319","2022-01-14 07:00:00","2022-01-15 07:00:00","David","East","Technology","Chairs","Monitor","505.83","3","0.15","150.4","1"
"ORD-1320","2022-01-14 08:00:00","2022-01-15 08:00:00","Charlie","Central","Technology","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-1321","2022-01-14 09:00:00","2022-01-15 09:00:00","Alice","East","Furniture","Phones","Desk","505.83","6","0.15","150.4","1"
"ORD-1322","2022-01-14 10:00:00","2022-01-15 10:00:00","Alice","West","Furniture","Phones","Desk","505.83","7","0.15","150.4","1"
"ORD-1323","2022-01-14 11:00:00","2022-01-15 11:00:00","David","East","Furniture","Binders","Monitor","505.83","5","0.15","150.4","1"
"ORD-1324","2022-01-14 12:00:00","2022-01-15 12:00:00","Charlie","Central","Office Supplies","Accessories","Pen","505.83","4","0.15","150.4","1"
"ORD-1325","2022-01-14 13:00:00","2022-01-15 13:00:00","Charlie","Central","Technology","Binders","Desk","505.83","7","0.15","150.4","1"
"ORD-1326","2022-01-14 14:00:00","2022-01-15 14:00:00","Frank","East","Office Supplies","Chairs","Monitor","505.83","3","0.15","150.4","1"
"ORD-1327","2022-01-14 15:00:00","2022-01-15 15:00:00","Frank","South","Furniture","Accessories","Desk","505.83","7","0.15","150.4","1"
"ORD-1328","2022-01-14 16:00:00","2022-01-15 16:00:00","Frank","West","Technology","Phones","Printer","505.83","2","0.15","150.4","1"
"ORD-1329","2022-01-14 17:00:00","2022-01-15 17:00:00","Frank","Central","Office Supplies","Tables","Stapler","505.83","8","0.15","150.4","1"
"ORD-1330","2022-01-14 18:00:00","2022-01-15 18:00:00","Frank","Central","Technology","Tables","Pen","505.83","6","0.15","150.4","1"
"ORD-1331","2022-01-14 19:00:00","2022-01-15 19:00:00","Frank","South","Office Supplies","Chairs","Printer","505.83","3","0.15","150.4","1"
"ORD-1332","2022-01-14 20:00:00","2022-01-15 20:00:00","Eva","East","Furniture","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-1333","2022-01-14 21:00:00","2022-01-15 21:00:00","Charlie","West","Office Supplies","Chairs","Monitor","505.83","5","0.15","150.4","1"
"ORD-1334","2022-01-14 22:00:00","2022-01-15 22:00:00","Frank","South","Technology","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-1335","2022-01-14 23:00:00","2022-01-15 23:00:00","Charlie","West","Technology","Phones","Stapler","505.83","6","0.15","150.4","1"
"ORD-1336","2022-01-15 00:00:00","2022-01-16 00:00:00","Charlie","South","Technology","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-1337","2022-01-15 01:00:00","2022-01-16 01:00:00","Bob","South","Technology","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-1338","2022-01-15 02:00:00","2022-01-16 02:00:00","Eva","Central","Furniture","Storage","Desk","505.83","9","0.15","150.4","1"
"ORD-1339","2022-01-15 03:00:00","2022-01-16 03:00:00","Frank","West","Office Supplies","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-1340","2022-01-15 04:00:00","2022-01-16 04:00:00","Alice","East","Furniture","Tables","Stapler","505.83","3","0.15","150.4","1"
"ORD-1341","2022-01-15 05:00:00","2022-01-16 05:00:00","David","Central","Furniture","Storage","Printer","505.83","4","0.15","150.4","1"
"ORD-1342","2022-01-15 06:00:00","2022-01-16 06:00:00","Alice","Central","Furniture","Accessories","Desk","505.83","2","0.15","150.4","1"
"ORD-1343","2022-01-15 07:00:00","2022-01-16 07:00:00","Eva","East","Technology","Binders","Printer","505.83","9","0.15","150.4","1"
"ORD-1344","2022-01-15 08:00:00","2022-01-16 08:00:00","David","Central","Technology","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-1345","2022-01-15 09:00:00","2022-01-16 09:00:00","Eva","South","Technology","Chairs","Monitor","505.83","2","0.15","150.4","1"
"ORD-1346","2022-01-15 10:00:00","2022-01-16 10:00:00","Charlie","South","Office Supplies","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-1347","2022-01-15 11:00:00","2022-01-16 11:00:00","David","West","Technology","Chairs","Paper","505.83","7","0.15","150.4","1"
"ORD-1348","2022-01-15 12:00:00","2022-01-16 12:00:00","Charlie","West","Office Supplies","Accessories","Paper","505.83","2","0.15","150.4","1"
"ORD-1349","2022-01-15 13:00:00","2022-01-16 13:00:00","Alice","East","Technology","Tables","Paper","505.83","1","0.15","150.4","1"
"ORD-1350","2022-01-15 14:00:00","2022-01-16 14:00:00","Alice","West","Technology","Accessories","Monitor","505.83","7","0.15","150.4","1"
"ORD-1351","2022-01-15 15:00:00","2022-01-16 15:00:00","David","South","Furniture","Accessories","Monitor","505.83","1","0.15","150.4","1"
"ORD-1352","2022-01-15 16:00:00","2022-01-16 16:00:00","David","East","Furniture","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-1353","2022-01-15 17:00:00","2022-01-16 17:00:00","Frank","East","Furniture","Tables","Desk","505.83","4","0.15","150.4","1"
"ORD-1354","2022-01-15 18:00:00","2022-01-16 18:00:00","Eva","West","Office Supplies","Chairs","Monitor","505.83","2","0.15","150.4","1"
"ORD-1355","2022-01-15 19:00:00","2022-01-16 19:00:00","Frank","South","Office Supplies","Chairs","Monitor","505.83","7","0.15","150.4","1"
"ORD-1356","2022-01-15 20:00:00","2022-01-16 20:00:00","Eva","East","Technology","Tables","Monitor","505.83","5","0.15","150.4","1"
